student_id,attendance_percent,mid_exam_score,final_exam_score,assignments_avg,study_hours_per_week,success_status,
3057,89,94,87,87,8,Pass,
3058,88,76,59,68,14,Fail,
3059,70,87,48,87,18,Fail,
3060,59,34,91,58,14,Fail,
3061,87,34,97,86,14,Pass,
3062,95,89,73,74,12,Pass,
3063,53,50,90,86,15,Fail,
3064,94,53,50,64,22,Fail,
3065,69,47,39,99,11,Fail,
3066,66,50,59,87,9,Fail,
3067,56,83,53,59,7,Fail,
3068,53,39,77,76,20,Fail,
3069,78,53,84,58,24,Fail,
3070,63,89,81,81,20,Fail,
3071,52,86,67,52,13,Fail,
3072,73,52,96,86,22,Fail,
3073,86,51,37,51,8,Fail,
3074,65,97,58,88,19,Fail,
3075,53,63,39,54,21,Fail,
3076,73,99,98,99,19,Fail,
3077,83,57,97,43,24,Fail,
3078,79,68,78,54,4,Fail,
3079,67,71,87,56,10,Fail,
3080,68,52,64,66,7,Fail,
3081,80,99,79,50,2,Fail,
3082,68,31,69,94,11,Fail,
3083,98,53,41,62,9,Fail,
3084,95,46,45,54,24,Fail,
3085,68,94,77,91,18,Fail,
3086,71,99,30,70,4,Fail,
3087,73,98,94,92,4,Fail,
3088,94,89,51,65,4,Fail,
3089,61,79,44,46,8,Fail,
3090,79,41,96,52,23,Fail,
3091,87,76,43,93,12,Fail,
3092,80,96,48,52,19,Fail,
3093,85,94,69,91,6,Pass,
3094,68,56,33,59,23,Fail,
3095,97,77,62,73,3,Pass,
3096,94,91,72,49,15,Fail,
3097,85,73,66,89,2,Pass,
3098,79,48,95,99,5,Pass,
3099,98,88,56,91,15,Fail,
3100,82,37,74,76,16,Pass,
3101,67,84,79,91,21,Fail,
3102,98,76,92,90,21,Pass,
3103,77,31,35,66,18,Fail,
3104,96,68,96,73,4,Pass,
3105,60,74,96,75,24,Fail,
3106,94,61,88,55,5,Fail,
3107,82,94,42,98,19,Fail,
3108,66,67,50,60,2,Fail,
3109,55,40,93,55,6,Fail,
3110,53,39,66,56,19,Fail,
3111,69,88,77,54,14,Fail,
3112,97,84,85,52,15,Fail,
3113,96,49,73,72,21,Pass,
3114,76,46,42,93,4,Fail,
3115,64,97,33,44,24,Fail,
3116,55,34,62,66,7,Fail,
3117,96,89,66,91,12,Pass,
3118,63,52,82,40,10,Fail,
3119,60,75,53,83,21,Fail,
3120,88,81,80,69,20,Pass,
3121,58,39,70,62,8,Fail,
3122,75,75,58,54,23,Fail,
3123,65,57,88,75,22,Fail,
3124,54,72,69,58,11,Fail,
3125,59,55,80,69,8,Fail,
3126,99,84,79,55,6,Fail,
3127,52,77,65,94,5,Fail,
3128,62,58,89,57,18,Fail,
3129,92,56,47,65,6,Fail,
3130,98,47,49,56,18,Fail,
3131,79,89,34,50,18,Fail,
3132,94,98,47,91,18,Fail,
3133,55,50,69,84,2,Fail,
3134,66,53,30,95,3,Fail,
3135,94,32,48,68,24,Fail,
3136,100,91,55,93,20,Fail,
3137,68,31,58,48,10,Fail,
3138,91,95,88,88,21,Pass,
3139,84,71,92,56,24,Fail,
3140,95,63,91,66,16,Pass,
3141,75,71,77,76,20,Pass,
3142,100,49,91,61,6,Pass,
3143,54,97,47,47,14,Fail,
3144,78,74,95,42,5,Fail,
3145,86,71,56,77,14,Fail,
3146,69,76,35,74,7,Fail,
3147,98,34,99,71,13,Pass,
3148,70,78,88,47,10,Fail,
3149,59,66,35,83,16,Fail,
3150,54,63,60,98,22,Fail,
3151,85,99,85,66,16,Pass,
3152,55,47,83,71,18,Fail,
3153,75,48,70,75,6,Pass,
3154,53,69,47,73,6,Fail,
3155,88,46,52,99,6,Fail,
3156,88,89,65,64,22,Pass,
3157,99,71,54,70,15,Fail,
3158,84,94,36,81,3,Fail,
3159,50,82,49,86,10,Fail,
3160,73,36,34,52,15,Fail,
3161,85,34,47,95,16,Fail,
3162,55,53,62,54,5,Fail,
3163,90,57,64,93,24,Pass,
3164,95,91,94,90,7,Pass,
3165,93,46,92,89,15,Pass,
3166,80,49,100,52,6,Fail,
3167,69,32,70,91,12,Fail,
3168,73,66,79,91,22,Fail,
3169,74,44,59,72,15,Fail,
3170,85,80,67,70,8,Pass,
3171,70,77,64,64,15,Fail,
3172,79,37,95,87,14,Pass,
3173,73,42,75,97,19,Fail,
3174,93,77,37,79,3,Fail,
3175,91,32,97,62,10,Pass,
3176,79,94,66,77,12,Pass,
3177,71,60,42,42,21,Fail,
3178,77,55,74,91,12,Pass,
3179,56,85,58,55,7,Fail,
3180,84,63,70,41,2,Fail,
3181,77,38,85,62,6,Pass,
3182,63,91,45,73,23,Fail,
3183,59,42,41,69,15,Fail,
3184,65,98,95,86,17,Fail,
3185,65,70,91,49,10,Fail,
3186,80,30,48,40,20,Fail,
3187,91,76,59,61,21,Fail,
3188,74,33,45,91,9,Fail,
3189,62,92,42,86,9,Fail,
3190,55,81,98,95,17,Fail,
3191,93,39,52,72,19,Fail,
3192,58,57,91,64,9,Fail,
3193,94,35,60,61,24,Pass,
3194,85,56,82,55,10,Fail,
3195,92,41,46,69,6,Fail,
3196,69,91,78,57,3,Fail,
3197,67,81,78,63,22,Fail,
3198,92,77,96,44,15,Fail,
3199,70,96,55,92,19,Fail,
3200,53,75,42,76,14,Fail,
3201,99,44,67,94,13,Pass,
3202,82,100,51,62,16,Fail,
3203,76,65,58,81,22,Fail,
3204,56,43,74,66,16,Fail,
3205,55,32,75,94,24,Fail,
3206,64,96,68,51,24,Fail,
3207,67,48,98,49,2,Fail,
3208,81,83,97,73,23,Pass,
3209,60,98,68,95,8,Fail,
3210,69,39,49,72,14,Fail,
3211,73,62,97,55,19,Fail,
3212,64,42,64,68,2,Fail,
3213,97,80,37,57,12,Fail,
3214,56,61,81,66,14,Fail,
3215,70,53,69,46,21,Fail,
3216,91,64,65,75,10,Pass,
3217,75,99,35,66,17,Fail,
3218,93,69,99,49,12,Fail,
3219,63,83,45,49,4,Fail,
3220,86,73,75,96,18,Pass,
3221,70,91,88,50,3,Fail,
3222,67,97,67,96,10,Fail,
3223,54,62,47,69,10,Fail,
3224,52,85,41,42,17,Fail,
3225,72,65,83,68,2,Fail,
3226,75,83,76,53,18,Fail,
3227,86,48,30,52,11,Fail,
3228,73,72,44,58,21,Fail,
3229,98,41,50,64,6,Fail,
3230,68,40,30,100,9,Fail,
3231,100,99,96,49,14,Fail,
3232,74,41,41,54,22,Fail,
3233,70,70,57,67,6,Fail,
3234,61,54,68,79,5,Fail,
3235,90,32,66,88,9,Pass,
3236,82,32,89,77,24,Pass,
3237,99,57,60,46,8,Fail,
3238,53,52,87,53,6,Fail,
3239,91,77,40,98,11,Fail,
3240,56,96,58,69,18,Fail,
3241,71,71,42,79,7,Fail,
3242,82,69,80,51,11,Fail,
3243,66,35,83,67,17,Fail,
3244,73,49,48,89,23,Fail,
3245,83,40,87,53,11,Fail,
3246,77,56,65,40,5,Fail,
3247,92,50,57,43,3,Fail,
3248,90,42,97,88,2,Pass,
3249,88,64,32,57,4,Fail,
3250,71,76,70,90,14,Fail,
3251,98,57,64,75,13,Pass,
3252,66,50,79,71,2,Fail,
3253,83,47,59,67,22,Fail,
3254,55,60,99,67,11,Fail,
3255,95,89,83,77,7,Pass,
3256,55,66,100,71,10,Fail,
3257,83,50,80,47,2,Fail,
3258,50,43,57,64,13,Fail,
3259,59,89,93,86,6,Fail,
3260,70,52,50,59,2,Fail,
3261,54,58,56,72,3,Fail,
3262,51,76,56,69,15,Fail,
3263,71,59,79,76,3,Fail,
3264,97,67,58,55,6,Fail,
3265,51,56,68,92,11,Fail,
3266,59,44,86,64,21,Fail,
3267,83,88,66,77,7,Pass,
3268,65,32,93,92,6,Fail,
3269,97,39,77,81,3,Pass,
3270,100,46,51,49,10,Fail,
3271,88,40,59,44,11,Fail,
3272,71,77,57,47,9,Fail,
3273,61,34,52,98,7,Fail,
3274,73,98,33,72,6,Fail,
3275,96,93,32,76,22,Fail,
3276,89,43,90,40,19,Fail,
3277,87,79,33,70,21,Fail,
3278,59,55,94,46,19,Fail,
3279,84,98,41,86,3,Fail,
3280,100,36,42,62,13,Fail,
3281,98,45,63,100,9,Pass,
3282,81,84,88,97,5,Pass,
3283,56,85,60,63,21,Fail,
3284,70,33,100,53,24,Fail,
3285,69,77,42,62,5,Fail,
3286,75,46,83,98,10,Pass,
3287,53,65,31,48,10,Fail,
3288,95,99,62,47,13,Fail,
3289,71,67,79,47,15,Fail,
3290,64,91,36,42,4,Fail,
3291,89,77,47,97,7,Fail,
3292,70,39,80,71,16,Fail,
3293,64,65,37,91,24,Fail,
3294,71,58,84,43,20,Fail,
3295,77,33,72,88,5,Pass,
3296,63,73,88,77,2,Fail,
3297,76,85,59,41,10,Fail,
3298,90,71,88,48,24,Fail,
3299,89,42,38,85,17,Fail,
3300,77,75,97,40,24,Fail,
3301,75,62,68,88,10,Pass,
3302,98,50,40,50,13,Fail,
3303,51,86,31,68,15,Fail,
3304,74,98,52,65,16,Fail,
3305,52,99,92,66,23,Fail,
3306,57,96,51,77,22,Fail,
3307,93,77,90,68,17,Pass,
3308,82,62,55,72,9,Fail,
3309,91,65,41,67,11,Fail,
3310,84,62,61,70,15,Pass,
3311,55,60,38,58,18,Fail,
3312,88,50,98,87,4,Pass,
3313,72,56,100,65,5,Fail,
3314,74,91,62,89,17,Fail,
3315,99,55,53,68,15,Fail,
3316,92,95,98,50,15,Fail,
3317,68,41,67,80,17,Fail,
3318,54,51,40,71,9,Fail,
3319,100,46,61,60,19,Pass,
3320,60,36,93,77,8,Fail,
3321,61,97,49,73,4,Fail,
3322,59,66,63,79,7,Fail,
3323,57,67,71,61,21,Fail,
3324,73,40,37,87,17,Fail,
3325,77,30,95,66,23,Pass,
3326,90,54,50,99,5,Fail,
3327,85,71,99,47,20,Fail,
3328,86,81,34,79,3,Fail,
3329,70,53,96,85,5,Fail,
3330,57,82,72,70,3,Fail,
3331,58,85,45,40,8,Fail,
3332,96,92,64,78,16,Pass,
3333,64,37,72,73,18,Fail,
3334,97,88,68,86,15,Pass,
3335,95,74,39,98,12,Fail,
3336,89,56,49,63,18,Fail,
3337,67,81,30,67,6,Fail,
3338,91,47,35,89,24,Fail,
3339,69,45,82,43,15,Fail,
3340,55,95,75,57,18,Fail,
3341,61,34,95,68,21,Fail,
3342,51,32,67,62,22,Fail,
3343,56,99,62,76,3,Fail,
3344,65,36,96,100,8,Fail,
3345,52,79,64,66,5,Fail,
3346,94,43,74,55,9,Fail,
3347,52,67,51,84,2,Fail,
3348,76,76,97,66,11,Pass,
3349,99,62,46,48,2,Fail,
3350,92,72,34,44,2,Fail,
3351,89,58,86,98,5,Pass,
3352,87,86,69,47,18,Fail,
3353,82,34,59,57,6,Fail,
3354,77,89,71,74,15,Pass,
3355,50,99,36,45,7,Fail,
3356,57,31,100,82,8,Fail,
3357,86,99,48,62,9,Fail,
3358,81,72,70,85,19,Pass,
3359,97,33,63,65,5,Pass,
3360,92,85,51,95,24,Fail,
3361,86,88,81,90,4,Pass,
3362,53,38,35,78,24,Fail,
3363,79,32,54,63,5,Fail,
3364,55,77,95,49,24,Fail,
3365,95,72,39,54,17,Fail,
3366,68,30,55,77,14,Fail,
3367,81,86,34,59,23,Fail,
3368,58,82,97,68,24,Fail,
3369,61,45,100,45,12,Fail,
3370,60,80,79,87,12,Fail,
3371,95,84,46,48,6,Fail,
3372,65,30,40,90,21,Fail,
3373,50,57,82,89,2,Fail,
3374,94,82,79,44,15,Fail,
3375,70,87,37,87,23,Fail,
3376,79,89,91,78,21,Pass,
3377,62,88,58,58,20,Fail,
3378,83,51,73,44,6,Fail,
3379,53,37,74,59,21,Fail,
3380,77,78,58,50,24,Fail,
3381,87,71,88,94,7,Pass,
3382,80,56,44,89,20,Fail,
3383,76,68,99,99,13,Pass,
3384,54,54,73,66,15,Fail,
3385,74,67,65,68,18,Fail,
3386,52,53,86,46,8,Fail,
3387,82,53,93,99,22,Pass,
3388,53,89,67,89,2,Fail,
3389,74,79,46,42,18,Fail,
3390,69,95,56,44,7,Fail,
3391,83,43,46,94,5,Fail,
3392,75,82,92,52,15,Fail,
3393,54,61,40,55,9,Fail,
3394,84,77,93,93,19,Pass,
3395,77,68,68,51,21,Fail,
3396,78,69,31,78,14,Fail,
3397,58,71,95,66,9,Fail,
3398,87,37,83,93,17,Pass,
3399,99,55,58,84,6,Fail,
3400,55,41,74,99,4,Fail,
3401,68,72,60,72,14,Fail,
3402,93,80,78,54,16,Fail,
3403,60,92,38,60,5,Fail,
3404,51,78,56,83,4,Fail,
3405,96,56,85,56,3,Fail,
3406,93,38,74,94,5,Pass,
3407,93,68,72,91,7,Pass,
3408,58,94,51,76,5,Fail,
3409,70,100,62,88,18,Fail,
3410,73,100,56,95,8,Fail,
3411,83,36,69,54,19,Fail,
3412,71,96,55,59,23,Fail,
3413,52,39,74,58,11,Fail,
3414,61,100,74,40,18,Fail,
3415,77,82,55,43,24,Fail,
3416,79,86,99,42,5,Fail,
3417,75,56,96,47,20,Fail,
3418,97,83,35,80,8,Fail,
3419,70,33,57,83,14,Fail,
3420,77,52,96,44,4,Fail,
3421,75,77,42,48,9,Fail,
3422,82,71,92,40,12,Fail,
3423,70,32,42,94,17,Fail,
3424,84,32,30,82,21,Fail,
3425,83,57,69,69,20,Pass,
3426,90,92,66,46,24,Fail,
3427,100,60,60,61,24,Pass,
3428,96,39,46,59,10,Fail,
3429,67,78,38,68,11,Fail,
3430,60,50,93,66,24,Fail,
3431,72,82,86,64,7,Fail,
3432,97,83,42,85,4,Fail,
3433,71,86,66,74,21,Fail,
3434,66,49,43,66,9,Fail,
3435,54,78,54,50,7,Fail,
3436,93,36,86,56,9,Fail,
3437,60,58,100,70,15,Fail,
3438,79,77,71,57,9,Fail,
3439,64,42,71,58,12,Fail,
3440,76,32,76,89,11,Pass,
3441,84,31,73,77,24,Pass,
3442,82,45,70,68,11,Pass,
3443,69,35,32,54,12,Fail,
3444,65,74,30,46,2,Fail,
3445,83,100,40,76,16,Fail,
3446,51,34,36,76,6,Fail,
3447,84,85,41,46,15,Fail,
3448,89,100,67,61,24,Pass,
3449,77,61,83,51,21,Fail,
3450,96,78,96,47,9,Fail,
3451,88,42,82,96,18,Pass,
3452,55,59,61,57,5,Fail,
3453,58,54,74,67,5,Fail,
3454,69,89,80,57,19,Fail,
3455,50,88,66,70,20,Fail,
3456,57,57,88,56,4,Fail,
3457,72,87,83,62,10,Fail,
3458,52,49,47,50,8,Fail,
3459,53,63,30,54,3,Fail,
3460,74,34,50,69,10,Fail,
3461,96,89,57,91,7,Fail,
3462,87,72,45,70,7,Fail,
3463,64,86,77,96,17,Fail,
3464,70,86,57,45,3,Fail,
3465,84,83,51,51,17,Fail,
3466,95,74,30,62,4,Fail,
3467,63,66,71,100,23,Fail,
3468,85,77,99,78,17,Pass,
3469,61,83,32,79,13,Fail,
3470,66,77,73,75,4,Fail,
3471,88,35,56,74,12,Fail,
3472,58,63,80,42,12,Fail,
3473,84,92,53,81,24,Fail,
3474,62,77,49,95,17,Fail,
3475,64,52,61,67,6,Fail,
3476,67,42,42,54,21,Fail,
3477,100,76,72,52,9,Fail,
3478,82,73,49,58,12,Fail,
3479,55,61,31,79,12,Fail,
3480,76,55,97,57,19,Fail,
3481,72,82,89,70,20,Fail,
3482,76,43,33,76,11,Fail,
3483,83,81,46,60,5,Fail,
3484,95,65,30,78,11,Fail,
3485,87,37,62,44,15,Fail,
3486,63,69,59,96,7,Fail,
3487,85,51,34,90,6,Fail,
3488,57,45,41,96,16,Fail,
3489,84,89,61,56,6,Fail,
3490,68,89,67,58,24,Fail,
3491,79,39,46,43,7,Fail,
3492,63,54,87,93,20,Fail,
3493,69,60,69,65,21,Fail,
3494,98,50,53,63,18,Fail,
3495,74,62,41,78,15,Fail,
3496,89,60,48,95,12,Fail,
3497,73,50,58,93,15,Fail,
3498,63,65,81,77,6,Fail,
3499,75,94,46,85,14,Fail,
3500,87,33,50,93,13,Fail,
3501,72,97,89,58,20,Fail,
3502,71,33,49,69,11,Fail,
3503,97,38,82,65,14,Pass,
3504,68,59,92,91,16,Fail,
3505,95,74,86,50,21,Fail,
3506,100,33,58,93,14,Fail,
3507,52,98,30,100,5,Fail,
3508,91,52,88,78,23,Pass,
3509,68,45,93,42,10,Fail,
3510,58,51,100,91,20,Fail,
3511,77,77,73,61,21,Pass,
3512,69,91,77,56,23,Fail,
3513,94,89,44,50,23,Fail,
3514,56,34,64,86,8,Fail,
3515,63,36,52,78,16,Fail,
3516,58,80,82,100,18,Fail,
3517,68,94,74,86,15,Fail,
3518,96,38,42,66,15,Fail,
3519,63,74,63,88,10,Fail,
3520,87,76,67,82,17,Pass,
3521,85,96,99,68,3,Pass,
3522,89,53,97,99,15,Pass,
3523,66,39,34,100,5,Fail,
3524,79,77,69,51,4,Fail,
3525,58,64,99,52,4,Fail,
3526,82,83,50,97,12,Fail,
3527,74,100,57,50,6,Fail,
3528,63,45,32,70,17,Fail,
3529,60,82,52,50,24,Fail,
3530,84,69,48,96,24,Fail,
3531,90,49,79,97,24,Pass,
3532,63,98,87,80,20,Fail,
3533,79,74,49,82,10,Fail,
3534,90,35,82,96,23,Pass,
3535,53,98,38,75,12,Fail,
3536,53,78,33,41,13,Fail,
3537,77,68,70,62,9,Pass,
3538,57,31,54,100,15,Fail,
3539,51,68,63,75,18,Fail,
3540,90,50,38,53,21,Fail,
3541,95,69,42,76,16,Fail,
3542,71,83,38,88,16,Fail,
3543,90,41,33,66,24,Fail,
3544,65,66,63,51,13,Fail,
3545,78,67,36,97,10,Fail,
3546,98,44,44,68,13,Fail,
3547,97,36,67,45,20,Fail,
3548,79,79,81,83,13,Pass,
3549,61,94,36,86,12,Fail,
3550,84,96,74,62,7,Pass,
3551,60,73,88,90,9,Fail,
3552,95,60,50,49,12,Fail,
3553,99,72,57,73,4,Fail,
3554,70,77,32,100,17,Fail,
3555,70,90,43,83,7,Fail,
3556,54,39,31,51,10,Fail,
3557,97,58,58,71,10,Fail,
3558,69,77,47,65,7,Fail,
3559,86,91,66,46,6,Fail,
3560,52,42,74,71,2,Fail,
3561,93,73,74,72,4,Pass,
3562,82,76,53,57,4,Fail,
3563,58,93,75,74,13,Fail,
3564,58,82,41,59,5,Fail,
3565,53,73,82,70,22,Fail,
3566,84,57,74,44,17,Fail,
3567,66,31,61,71,12,Fail,
3568,83,86,47,91,9,Fail,
3569,73,86,42,86,10,Fail,
3570,81,63,33,81,15,Fail,
3571,50,87,52,58,24,Fail,
3572,57,81,91,40,23,Fail,
3573,94,58,83,46,16,Fail,
3574,72,64,84,99,20,Fail,
3575,96,77,98,97,10,Pass,
3576,89,62,69,61,18,Pass,
3577,61,38,43,89,10,Fail,
3578,61,77,57,73,4,Fail,
3579,95,96,100,90,17,Pass,
3580,96,65,96,95,14,Pass,
3581,64,100,58,95,18,Fail,
3582,90,73,90,49,23,Fail,
3583,68,89,97,86,5,Fail,
3584,75,92,38,81,22,Fail,
3585,78,34,46,65,23,Fail,
3586,71,69,78,71,10,Fail,
3587,89,48,92,99,23,Pass,
3588,70,76,75,81,10,Fail,
3589,100,94,42,66,19,Fail,
3590,87,96,74,51,15,Fail,
3591,69,47,82,79,21,Fail,
3592,78,79,46,62,4,Fail,
3593,100,59,76,53,5,Fail,
3594,53,95,91,73,2,Fail,
3595,56,34,79,56,19,Fail,
3596,77,71,72,45,5,Fail,
3597,77,34,97,66,11,Pass,
3598,53,79,57,47,5,Fail,
3599,71,87,74,72,22,Fail,
3600,61,37,70,74,18,Fail,
3601,94,60,65,86,9,Pass,
3602,52,41,62,56,20,Fail,
3603,71,50,54,65,10,Fail,
3604,93,91,48,96,17,Fail,
3605,51,62,76,46,16,Fail,
3606,73,55,62,85,21,Fail,
3607,83,69,96,63,17,Pass,
3608,76,94,43,64,22,Fail,
3609,90,88,62,74,13,Pass,
3610,50,44,71,65,24,Fail,
3611,57,30,94,98,19,Fail,
3612,72,40,76,89,8,Fail,
3613,87,84,64,93,17,Pass,
3614,55,31,61,44,20,Fail,
3615,71,94,84,91,7,Fail,
3616,74,73,83,93,7,Fail,
3617,67,45,80,86,7,Fail,
3618,66,51,88,77,16,Fail,
3619,61,47,43,99,3,Fail,
3620,55,76,47,74,10,Fail,
3621,75,59,84,69,9,Pass,
3622,76,39,85,89,8,Pass,
3623,57,87,78,64,17,Fail,
3624,68,91,89,63,16,Fail,
3625,91,35,82,69,10,Pass,
3626,50,96,100,59,21,Fail,
3627,78,70,35,93,16,Fail,
3628,94,72,99,42,3,Fail,
3629,98,47,37,71,21,Fail,
3630,84,87,44,98,15,Fail,
3631,89,89,55,47,12,Fail,
3632,63,56,68,90,4,Fail,
3633,84,97,32,89,3,Fail,
3634,97,51,86,86,19,Pass,
3635,94,53,39,62,15,Fail,
3636,69,69,32,85,6,Fail,
3637,98,95,75,55,13,Fail,
3638,62,69,51,74,15,Fail,
3639,87,35,96,100,7,Pass,
3640,98,47,94,64,9,Pass,
3641,95,59,48,54,8,Fail,
3642,98,50,91,90,8,Pass,
3643,57,91,86,47,13,Fail,
3644,92,39,42,73,8,Fail,
3645,69,42,45,64,13,Fail,
3646,82,38,45,88,17,Fail,
3647,75,97,81,83,8,Pass,
3648,88,68,70,58,9,Fail,
3649,70,53,77,82,2,Fail,
3650,98,63,68,89,14,Pass,
3651,91,90,42,52,20,Fail,
3652,92,70,33,85,2,Fail,
3653,90,34,72,100,19,Pass,
3654,58,79,75,51,8,Fail,
3655,73,33,76,54,23,Fail,
3656,86,80,82,62,18,Pass,
3657,98,81,54,92,16,Fail,
3658,90,68,70,79,23,Pass,
3659,66,37,32,41,20,Fail,
3660,73,74,42,79,24,Fail,
3661,70,57,47,62,5,Fail,
3662,100,56,66,99,18,Pass,
3663,88,94,72,98,8,Pass,
3664,90,63,63,44,17,Fail,
3665,88,91,84,73,18,Pass,
3666,62,91,81,49,21,Fail,
3667,60,67,65,66,16,Fail,
3668,95,55,83,94,10,Pass,
3669,68,53,88,81,22,Fail,
3670,60,68,81,43,24,Fail,
3671,62,50,48,43,14,Fail,
3672,95,76,41,47,8,Fail,
3673,94,77,40,45,20,Fail,
3674,50,42,77,64,12,Fail,
3675,89,32,45,66,9,Fail,
3676,93,61,100,86,18,Pass,
3677,68,64,76,89,5,Fail,
3678,61,48,96,92,5,Fail,
3679,57,43,60,93,19,Fail,
3680,57,77,37,79,23,Fail,
3681,94,97,90,59,18,Fail,
3682,61,74,73,66,4,Fail,
3683,97,48,79,46,10,Fail,
3684,82,93,64,98,7,Pass,
3685,94,95,90,62,3,Pass,
3686,75,95,84,59,13,Fail,
3687,88,74,95,88,16,Pass,
3688,77,96,43,90,10,Fail,
3689,54,98,33,73,3,Fail,
3690,57,32,46,68,13,Fail,
3691,74,67,98,100,17,Fail,
3692,76,71,53,83,8,Fail,
3693,95,69,78,90,2,Pass,
3694,72,79,84,44,22,Fail,
3695,79,64,100,66,8,Pass,
3696,94,53,52,51,4,Fail,
3697,96,46,41,56,21,Fail,
3698,72,69,40,76,6,Fail,
3699,98,95,58,73,4,Fail,
3700,96,73,91,69,16,Pass,
3701,69,52,82,75,7,Fail,
3702,67,35,77,45,16,Fail,
3703,67,95,95,71,4,Fail,
3704,51,50,77,71,24,Fail,
3705,53,64,88,48,2,Fail,
3706,79,58,100,97,3,Pass,
3707,82,36,86,61,5,Pass,
3708,85,82,32,49,22,Fail,
3709,67,66,61,68,15,Fail,
3710,86,52,37,50,15,Fail,
3711,68,37,59,67,11,Fail,
3712,96,77,44,41,12,Fail,
3713,77,39,84,95,5,Pass,
3714,89,53,67,60,16,Pass,
3715,69,76,44,96,21,Fail,
3716,98,82,59,70,5,Fail,
3717,82,68,75,97,21,Pass,
3718,61,96,93,80,21,Fail,
3719,100,95,55,91,17,Fail,
3720,64,35,96,100,3,Fail,
3721,90,50,65,56,14,Fail,
3722,88,65,60,66,9,Pass,
3723,51,32,69,69,14,Fail,
3724,78,71,75,80,21,Pass,
3725,90,74,71,96,22,Pass,
3726,59,73,47,47,9,Fail,
3727,51,62,65,76,5,Fail,
3728,100,89,79,44,6,Fail,
3729,60,99,90,65,22,Fail,
3730,62,55,69,45,7,Fail,
3731,59,50,32,55,24,Fail,
3732,63,31,36,40,20,Fail,
3733,67,76,60,48,11,Fail,
3734,100,59,94,60,4,Pass,
3735,58,56,93,46,14,Fail,
3736,88,100,32,82,10,Fail,
3737,77,49,64,54,18,Fail,
3738,52,79,44,63,11,Fail,
3739,69,52,50,44,13,Fail,
3740,55,42,91,90,14,Fail,
3741,76,33,57,77,11,Fail,
3742,51,43,33,94,20,Fail,
3743,78,49,42,68,22,Fail,
3744,87,42,80,85,20,Pass,
3745,52,32,77,91,18,Fail,
3746,65,76,68,96,6,Fail,
3747,79,32,96,85,9,Pass,
3748,89,30,87,50,6,Fail,
3749,51,53,31,43,16,Fail,
3750,66,64,54,98,5,Fail,
3751,90,43,40,49,14,Fail,
3752,61,96,30,73,18,Fail,
3753,84,42,77,96,6,Pass,
3754,92,76,77,43,2,Fail,
3755,50,79,39,91,23,Fail,
3756,94,55,59,49,16,Fail,
3757,64,32,64,72,11,Fail,
3758,75,80,48,85,12,Fail,
3759,86,69,82,57,19,Fail,
3760,70,97,63,51,14,Fail,
3761,98,65,61,90,21,Pass,
3762,80,80,35,62,17,Fail,
3763,74,30,42,83,20,Fail,
3764,72,62,93,64,24,Fail,
3765,73,36,36,99,13,Fail,
3766,87,81,74,76,24,Pass,
3767,77,40,74,43,15,Fail,
3768,70,56,94,52,3,Fail,
3769,92,43,48,57,11,Fail,
3770,67,75,76,68,5,Fail,
3771,85,39,75,83,2,Pass,
3772,84,53,58,69,18,Fail,
3773,94,90,90,87,12,Pass,
3774,58,47,94,94,8,Fail,
3775,87,38,52,77,18,Fail,
3776,79,46,80,67,18,Pass,
3777,93,87,92,99,10,Pass,
3778,83,42,51,46,11,Fail,
3779,81,79,100,63,7,Pass,
3780,52,35,62,80,18,Fail,
3781,52,80,73,49,17,Fail,
3782,77,65,36,76,8,Fail,
3783,93,100,31,66,20,Fail,
3784,64,54,46,60,5,Fail,
3785,90,40,94,75,21,Pass,
3786,72,73,87,82,18,Fail,
3787,89,43,59,90,10,Fail,
3788,60,58,55,68,12,Fail,
3789,97,79,64,46,24,Fail,
3790,81,34,92,52,2,Fail,
3791,85,98,100,84,8,Pass,
3792,82,86,57,92,23,Fail,
3793,73,55,54,62,6,Fail,
3794,88,35,90,89,6,Pass,
3795,83,45,60,96,2,Pass,
3796,77,89,83,64,7,Pass,
3797,86,41,96,100,14,Pass,
3798,56,32,80,80,16,Fail,
3799,53,92,87,84,5,Fail,
3800,86,93,63,52,18,Fail,
3801,50,91,88,76,14,Fail,
3802,50,35,50,69,12,Fail,
3803,96,48,85,65,5,Pass,
3804,69,47,66,51,8,Fail,
3805,68,72,93,96,20,Fail,
3806,78,32,48,40,8,Fail,
3807,59,67,82,57,15,Fail,
3808,67,97,100,97,22,Fail,
3809,77,73,92,60,17,Pass,
3810,84,92,91,92,22,Pass,
3811,92,71,48,93,10,Fail,
3812,96,93,31,63,23,Fail,
3813,80,83,35,99,23,Fail,
3814,76,100,58,56,3,Fail,
3815,60,66,70,81,17,Fail,
3816,98,33,80,99,6,Pass,
3817,98,31,34,48,13,Fail,
3818,87,73,70,91,21,Pass,
3819,54,96,91,79,16,Fail,
3820,57,97,59,67,4,Fail,
3821,83,91,91,54,10,Fail,
3822,97,30,56,52,8,Fail,
3823,61,46,79,67,5,Fail,
3824,87,45,81,92,10,Pass,
3825,50,38,78,56,16,Fail,
3826,80,82,91,48,24,Fail,
3827,53,88,89,95,22,Fail,
3828,98,38,83,60,8,Pass,
3829,94,41,34,69,12,Fail,
3830,99,70,38,50,20,Fail,
3831,54,44,63,69,12,Fail,
